,Date (Year/Month),Type of Crime,Latitude,Longitude,Neighborhood
1890,2019-08,OTHER OFFENSE,41.724293905,-87.639647162,Washington Heights
1891,2019-08,BATTERY,41.724361968000004,-87.66032156899998,Washington Heights
1892,2019-08,DECEPTIVE PRACTICE,41.724396001,-87.659105028,Washington Heights
1893,2019-08,NARCOTICS,41.724400018000004,-87.547835147,Calumet Heights
1894,2019-08,ASSAULT,41.724426683000004,-87.62631165299999,Roseland
1895,2019-08,CRIMINAL DAMAGE,41.724433528,-87.65058766899998,Washington Heights
1896,2019-08,THEFT,41.724466851,-87.61905073,West Chesterfield
1897,2019-08,OTHER OFFENSE,41.724486004,-87.65667537600002,Washington Heights
1898,2019-08,MOTOR VEHICLE THEFT,41.724510728,-87.643297055,Washington Heights
1899,2019-08,CRIMINAL DAMAGE,41.72455132,-87.628731672,Roseland
1900,2019-08,OFFENSE INVOLVING CHILDREN,41.72456098,-87.622280644,West Chesterfield
1901,2019-08,CRIMINAL DAMAGE,41.724609623,-87.63288146299999,Roseland
1902,2019-08,THEFT,41.724609623,-87.63288146299999,Roseland
1903,2019-08,THEFT,41.724615294,-87.627529438,Roseland
1904,2019-08,BATTERY,41.724620351,-87.60937447100002,South Side
1905,2019-08,OTHER OFFENSE,41.724701993000004,-87.63724336,Washington Heights
1906,2019-08,OTHER OFFENSE,41.724752291,-87.614215774,West Chesterfield
1907,2019-08,CRIMINAL DAMAGE,41.724752291,-87.614215774,West Chesterfield
1908,2019-08,CRIMINAL DAMAGE,41.72479823,-87.62381292100002,Roseland
1909,2019-08,OTHER OFFENSE,41.724835671,-87.626325486,Roseland
1910,2019-08,CRIMINAL DAMAGE,41.724873161,-87.63064769100002,Roseland
1911,2019-08,CRIMINAL TRESPASS,41.724927226,-87.623815165,Roseland
1912,2019-08,BATTERY,41.725026736,-87.64330984899998,Chicago
1913,2019-08,WEAPONS VIOLATION,41.725052148,-87.594859524,Burnside
1914,2019-08,THEFT,41.725052148,-87.594859524,Burnside
1915,2019-08,CRIMINAL TRESPASS,41.725105165,-87.592437513,Burnside
1916,2019-08,WEAPONS VIOLATION,41.725126893,-87.611808507,Roseland
1917,2019-08,MOTOR VEHICLE THEFT,41.725150259,-87.607240175,South Side
1918,2019-08,WEAPONS VIOLATION,41.725205402,-87.59138500899998,Burnside
1919,2019-08,INTERFERENCE WITH PUBLIC OFFICER,41.725218651999995,-87.58665193700001,Calumet Heights
1920,2019-08,OTHER OFFENSE,41.725236027,-87.59486108200001,Burnside
1921,2019-08,THEFT,41.725286363,-87.581463987,Calumet Heights
1922,2019-08,WEAPONS VIOLATION,41.725326616,-87.59145687899998,Burnside
1923,2019-08,BATTERY,41.725328491,-87.597296088,Burnside
1924,2019-08,THEFT,41.725347557,-87.558047746,Calumet Heights
1925,2019-08,MOTOR VEHICLE THEFT,41.725398784,-87.565677695,Calumet Heights
1926,2019-08,MOTOR VEHICLE THEFT,41.72544565,-87.56202120399998,Calumet Heights
1927,2019-08,OTHER OFFENSE,41.725450998,-87.564457208,Calumet Heights
1928,2019-08,THEFT,41.725516047,-87.57299550299999,Calumet Heights
1929,2019-08,BURGLARY,41.725546410999996,-87.57177894,Calumet Heights
1930,2019-08,THEFT,41.725566065,-87.556675058,Calumet Heights
1931,2019-08,ASSAULT,41.725590472,-87.611338084,Roseland
1932,2019-08,BATTERY,41.725661534000004,-87.559436015,Calumet Heights
1933,2019-08,BATTERY,41.725681064,-87.606120562,South Side
1934,2019-08,BATTERY,41.725683935,-87.56934490200001,Calumet Heights
1935,2019-08,BATTERY,41.72569509,-87.649065041,Washington Heights
1936,2019-08,BATTERY,41.72569509,-87.649065041,Washington Heights
1937,2019-08,INTERFERENCE WITH PUBLIC OFFICER,41.725697206,-87.573000693,Calumet Heights
1938,2019-08,THEFT,41.725713502,-87.664780334,Washington Heights
1939,2019-08,SEX OFFENSE,41.725729678,-87.676147344,Beverly
1940,2019-08,OTHER OFFENSE,41.725762292,-87.57787575,Calumet Heights
1941,2019-08,BATTERY,41.725762292,-87.57787575,Calumet Heights
1942,2019-08,OTHER OFFENSE,41.725777091,-87.661566971,Washington Heights
1943,2019-08,MOTOR VEHICLE THEFT,41.725789447,-87.598997917,Burnside
1944,2019-08,THEFT,41.725803425,-87.662786572,Washington Heights
1945,2019-08,OTHER OFFENSE,41.725841244,-87.65427269,Washington Heights
1946,2019-08,BATTERY,41.725863622,-87.617273217,West Chesterfield
1947,2019-08,WEAPONS VIOLATION,41.725957347,-87.587570197,Calumet Heights
1948,2019-08,OTHER OFFENSE,41.725963368,-87.587229441,Calumet Heights
1949,2019-08,NARCOTICS,41.725982406,-87.58593607899998,Calumet Heights
1950,2019-08,THEFT,41.726000548,-87.660359418,Washington Heights
1951,2019-08,THEFT,41.726030457,-87.58194253,Calumet Heights
1952,2019-08,ASSAULT,41.726042236,-87.636052974,Washington Heights
1953,2019-08,THEFT,41.726093444,-87.679781301,Beverly
1954,2019-08,NARCOTICS,41.726098165,-87.63486912200001,Washington Heights
1955,2019-08,BATTERY,41.726119071,-87.63605214299999,Washington Heights
1956,2019-08,ASSAULT,41.726152342,-87.572522761,Calumet Heights
1957,2019-08,MOTOR VEHICLE THEFT,41.726153485,-87.651851618,Washington Heights
1958,2019-08,DECEPTIVE PRACTICE,41.726195325999996,-87.654283614,Washington Heights
1959,2019-08,ROBBERY,41.726211743,-87.625178436,Roseland
1960,2019-08,NARCOTICS,41.726212389000004,-87.662796973,Washington Heights
1961,2019-08,BATTERY,41.726219145,-87.567294437,Calumet Heights
1962,2019-08,THEFT,41.726220937,-87.56715154700001,Calumet Heights
1963,2019-08,THEFT,41.726230788,-87.63727814399998,Washington Heights
1964,2019-08,DECEPTIVE PRACTICE,41.72625298,-87.62385552799999,West Chesterfield
1965,2019-08,NARCOTICS,41.726256436999996,-87.614257614,West Chesterfield
1966,2019-08,CRIMINAL DAMAGE,41.726282481,-87.65185391799999,Washington Heights
1967,2019-08,CRIMINAL DAMAGE,41.726343297,-87.62071140799999,West Chesterfield
1968,2019-08,DECEPTIVE PRACTICE,41.726356951,-87.556346824,Calumet Heights
1969,2019-08,BATTERY,41.726439729,-87.58789798,Calumet Heights
1970,2019-08,BATTERY,41.726445153,-87.615471732,West Chesterfield
1971,2019-08,NARCOTICS,41.726462225,-87.548015174,South Chicago
1972,2019-08,THEFT,41.726483570999996,-87.615471304,West Chesterfield
1973,2019-08,THEFT,41.72649273,-87.627582156,Roseland
1974,2019-08,INTERFERENCE WITH PUBLIC OFFICER,41.726563493,-87.584984206,Calumet Heights
1975,2019-08,NARCOTICS,41.726563493,-87.584984206,Calumet Heights
1976,2019-08,ASSAULT,41.726575013,-87.62981222299999,Roseland
1977,2019-08,THEFT,41.72657623,-87.61668649799999,West Chesterfield
1978,2019-08,BATTERY,41.726611759,-87.60315009600002,South Side
1979,2019-08,THEFT,41.72662277,-87.66446318700001,Washington Heights
1980,2019-08,SEX OFFENSE,41.726630921,-87.60314255200001,South Side
1981,2019-08,OTHER OFFENSE,41.726630921,-87.60314255200001,South Side
1982,2019-08,OTHER OFFENSE,41.726630921,-87.60314255200001,South Side
1983,2019-08,THEFT,41.726650344,-87.61668933799999,West Chesterfield
1984,2019-08,BATTERY,41.726650344,-87.61668933799999,West Chesterfield
1985,2019-08,INTERFERENCE WITH PUBLIC OFFICER,41.726693591,-87.662019005,Washington Heights
1986,2019-08,CRIMINAL TRESPASS,41.726705227,-87.61668872799999,West Chesterfield
1987,2019-08,BATTERY,41.726754707,-87.59974157299999,Burnside
1988,2019-08,CRIMINAL DAMAGE,41.726827059,-87.597322944,Burnside
1989,2019-08,ROBBERY,41.726827059,-87.597322944,Burnside
1990,2019-08,WEAPONS VIOLATION,41.726883704,-87.599743769,Burnside
1991,2019-08,BURGLARY,41.726899671,-87.600956155,Burnside
1992,2019-08,WEAPONS VIOLATION,41.72690115,-87.59732209799999,Burnside
1993,2019-08,THEFT,41.726926641999995,-87.583859007,Calumet Heights
1994,2019-08,WEAPONS VIOLATION,41.726969796999995,-87.586693938,Calumet Heights
1995,2019-08,GAMBLING,41.726977027,-87.59974637,Burnside
1996,2019-08,DECEPTIVE PRACTICE,41.726983579,-87.585437249,Calumet Heights
1997,2019-08,DECEPTIVE PRACTICE,41.726983579,-87.585437249,Calumet Heights
1998,2019-08,DECEPTIVE PRACTICE,41.726983579,-87.585437249,Calumet Heights
1999,2019-08,OTHER OFFENSE,41.726990349,-87.59369069899998,Burnside
2000,2019-08,MOTOR VEHICLE THEFT,41.727008214,-87.586693493,Calumet Heights
2001,2019-08,NARCOTICS,41.727008214,-87.586693493,Calumet Heights
2002,2019-08,WEAPONS VIOLATION,41.727013209,-87.59853705200001,Burnside
2003,2019-08,NARCOTICS,41.727026022,-87.59369029,Burnside
2004,2019-08,ASSAULT,41.727032598,-87.587913107,Calumet Heights
2005,2019-08,BATTERY,41.727051142,-87.59974919,Burnside
2006,2019-08,WEAPONS VIOLATION,41.727082329,-87.58669629799999,Calumet Heights
2007,2019-08,SEX OFFENSE,41.727083672,-87.59369329200001,Burnside
2008,2019-08,ROBBERY,41.727198044,-87.59611712600002,Burnside
2009,2019-08,OTHER OFFENSE,41.727212681,-87.57060896600002,Calumet Heights
2010,2019-08,BATTERY,41.72723571,-87.587918086,Calumet Heights
2011,2019-08,CRIMINAL DAMAGE,41.727254919,-87.58791786399998,Calumet Heights
2012,2019-08,WEAPONS VIOLATION,41.727275953,-87.62020288299999,West Chesterfield
2013,2019-08,ASSAULT,41.727313699,-87.574260148,Calumet Heights
2014,2019-08,CRIMINAL TRESPASS,41.727321303000004,-87.57791243700001,Calumet Heights
2015,2019-08,MOTOR VEHICLE THEFT,41.727380708000005,-87.564525783,Calumet Heights
2016,2019-08,ASSAULT,41.727390329,-87.575475486,Calumet Heights
2017,2019-08,BATTERY,41.727464799,-87.60871609899998,South Side
2018,2019-08,OTHER OFFENSE,41.727501666,-87.60629785299999,South Side
2019,2019-08,BATTERY,41.727526285,-87.562087901,Calumet Heights
2020,2019-08,DECEPTIVE PRACTICE,41.727597596,-87.56085615200001,Calumet Heights
2021,2019-08,THEFT,41.727603093,-87.563310552,Calumet Heights
2022,2019-08,ROBBERY,41.727621579,-87.549807102,South Chicago
2023,2019-08,THEFT,41.727633108,-87.615857817,West Chesterfield
2024,2019-08,BURGLARY,41.727647266999995,-87.674589175,Beverly
2025,2019-08,BATTERY,41.727671711,-87.56085892700001,Calumet Heights
2026,2019-08,BATTERY,41.727680737,-87.60945001399998,South Side
2027,2019-08,MOTOR VEHICLE THEFT,41.727711024,-87.65675143700001,Washington Heights
2028,2019-08,THEFT,41.727771970999996,-87.65918329600002,Washington Heights
2029,2019-08,CRIMINAL DAMAGE,41.727771970999996,-87.65918329600002,Washington Heights
2030,2019-08,BATTERY,41.727800797,-87.668843389,Beverly
2031,2019-08,CRIMINAL DAMAGE,41.727852278,-87.58188100299999,Calumet Heights
2032,2019-08,DECEPTIVE PRACTICE,41.727854089000004,-87.62761121700001,Roseland
2033,2019-08,CRIMINAL DAMAGE,41.727872616999996,-87.551207132,South Chicago
2034,2019-08,BATTERY,41.727944754,-87.653111217,Washington Heights
2035,2019-08,BATTERY,41.727959523,-87.65189847299999,Washington Heights
2036,2019-08,NARCOTICS,41.727960257,-87.66040490700001,Washington Heights
2037,2019-08,ASSAULT,41.727977825,-87.65918847,Washington Heights
2038,2019-08,MOTOR VEHICLE THEFT,41.72802938,-87.66284035700001,Washington Heights
2039,2019-08,BURGLARY,41.72809296,-87.653113317,Washington Heights
2040,2019-08,BATTERY,41.728109566,-87.659190756,Washington Heights
2041,2019-08,THEFT,41.728109566,-87.659190756,Washington Heights
2042,2019-08,BATTERY,41.728113687,-87.63732742399998,Washington Heights
2043,2019-08,CRIM SEXUAL ASSAULT,41.728133311,-87.62883907,Roseland
2044,2019-08,BURGLARY,41.72815252,-87.62883886,Roseland
2045,2019-08,BURGLARY,41.72815252,-87.62883886,Roseland
2046,2019-08,THEFT,41.728158566,-87.619149048,West Chesterfield
2047,2019-08,DECEPTIVE PRACTICE,41.728167776999996,-87.634934626,Washington Heights
2048,2019-08,SEX OFFENSE,41.728174125,-87.64097187700001,Washington Heights
2049,2019-08,THEFT,41.728203795,-87.65190321799999,Washington Heights
2050,2019-08,CRIMINAL DAMAGE,41.728241685,-87.648122161,Washington Heights
2051,2019-08,DECEPTIVE PRACTICE,41.728262126,-87.680382104,Beverly
2052,2019-08,BATTERY,41.728263473,-87.550169307,South Chicago
2053,2019-08,OTHER OFFENSE,41.728282001,-87.548058952,South Chicago
2054,2019-08,BATTERY,41.72831222,-87.643399249,Washington Heights
2055,2019-08,BATTERY,41.72831222,-87.643399249,Washington Heights
2056,2019-08,SEX OFFENSE,41.728321226,-87.54497021,South Chicago
2057,2019-08,BATTERY,41.728333442,-87.675563965,Beverly
2058,2019-08,CRIMINAL DAMAGE,41.728373391999995,-87.632646417,Roseland
2059,2019-08,MOTOR VEHICLE THEFT,41.728383912,-87.60824417799999,South Side
2060,2019-08,THEFT,41.728410958000005,-87.636115282,Washington Heights
2061,2019-08,ASSAULT,41.72852756,-87.662150113,Washington Heights
2062,2019-08,ASSAULT,41.72852756,-87.662150113,Washington Heights
2063,2019-08,ASSAULT,41.72852756,-87.662150113,Washington Heights
2064,2019-08,THEFT,41.72853976,-87.59736201,Burnside
2065,2019-08,BATTERY,41.72853976,-87.59736201,Burnside
2066,2019-08,ASSAULT,41.728560732,-87.599783304,Burnside
2067,2019-08,CRIMINAL DAMAGE,41.728563913,-87.62522587299999,Roseland
2068,2019-08,BATTERY,41.728563913,-87.62522587299999,Roseland
2069,2019-08,THEFT,41.728606766999995,-87.656005685,Washington Heights
2070,2019-08,CRIMINAL DAMAGE,41.728737429,-87.58673941200001,Calumet Heights
2071,2019-08,CRIMINAL DAMAGE,41.728740563,-87.596150779,Burnside
2072,2019-08,CRIMINAL DAMAGE,41.728742871,-87.59736701799999,Burnside
2073,2019-08,DECEPTIVE PRACTICE,41.728756819000004,-87.602993921,South Side
2074,2019-08,BATTERY,41.728756819000004,-87.602993921,South Side
2075,2019-08,BATTERY,41.728798213000005,-87.59615378299999,Burnside
2076,2019-08,THEFT,41.728835841,-87.604634255,South Side
2077,2019-08,BURGLARY,41.728835841,-87.604634255,South Side
2078,2019-08,NARCOTICS,41.728835841,-87.604634255,South Side
2079,2019-08,CRIMINAL DAMAGE,41.728835841,-87.604634255,South Side
2080,2019-08,OTHER OFFENSE,41.728851343,-87.570655525,Calumet Heights
2081,2019-08,BATTERY,41.728866026,-87.60463391299999,South Side
2082,2019-08,CRIMINAL DAMAGE,41.728886954000004,-87.62643493200001,Roseland
2083,2019-08,BURGLARY,41.728893348,-87.59858156899998,Burnside
2084,2019-08,THEFT,41.728929518,-87.597372215,Burnside
2085,2019-08,OTHER OFFENSE,41.728934407,-87.63148999200001,Roseland
2086,2019-08,BATTERY,41.728939283,-87.569434553,Calumet Heights
2087,2019-08,NARCOTICS,41.728954261,-87.58674422799999,Calumet Heights
2088,2019-08,CRIMINAL DAMAGE,41.728967181,-87.565796406,Calumet Heights
2089,2019-08,BATTERY,41.729006364,-87.55814296700001,Calumet Heights
2090,2019-08,OFFENSE INVOLVING CHILDREN,41.729018236,-87.594945987,Burnside
2091,2019-08,THEFT,41.729019436,-87.563352254,Calumet Heights
2092,2019-08,ASSAULT,41.729029701,-87.557534551,Calumet Heights
2093,2019-08,THEFT,41.729030052,-87.56822819799999,Calumet Heights
2094,2019-08,CRIMINAL DAMAGE,41.729105224,-87.585482246,Calumet Heights
2095,2019-08,BATTERY,41.729121008,-87.560903844,Calumet Heights
2096,2019-08,BATTERY,41.729126787,-87.60464195700001,Chicago
2097,2019-08,ASSAULT,41.729131993,-87.563358237,Calumet Heights
2098,2019-08,CRIMINAL TRESPASS,41.729170867,-87.551235346,South Chicago
2099,2019-08,THEFT,41.729170867,-87.551235346,South Chicago
2100,2019-08,THEFT,41.729170867,-87.551235346,South Chicago
2101,2019-08,CRIMINAL TRESPASS,41.729170867,-87.551235346,South Chicago
2102,2019-08,BURGLARY,41.729171606,-87.67624415,Beverly
2103,2019-08,BATTERY,41.729190076,-87.55123511299999,South Chicago
2104,2019-08,CRIMINAL DAMAGE,41.729212712,-87.61348462299999,South Side
2105,2019-08,DECEPTIVE PRACTICE,41.729249955,-87.611110272,South Side
2106,2019-08,CRIMINAL DAMAGE,41.7292557,-87.610714551,South Side
2107,2019-08,THEFT,41.729256131,-87.579179313,Calumet Heights
2108,2019-08,BURGLARY,41.729269421,-87.674634882,Beverly
2109,2019-08,PUBLIC PEACE VIOLATION,41.729290671,-87.54427328700001,South Chicago
2110,2019-08,CRIMINAL DAMAGE,41.729291174000004,-87.631940381,Roseland
2111,2019-08,NARCOTICS,41.729306217,-87.5755299,Calumet Heights
2112,2019-08,BATTERY,41.729307655,-87.560908935,Calumet Heights
2113,2019-08,BURGLARY,41.729307846,-87.63107561700001,Roseland
2114,2019-08,BATTERY,41.729315893,-87.631943776,Roseland
2115,2019-08,BATTERY,41.729315893,-87.631943776,Roseland
2116,2019-08,ASSAULT,41.729333251999996,-87.606042738,South Side
2117,2019-08,OFFENSE INVOLVING CHILDREN,41.729333251999996,-87.606042738,South Side
2118,2019-08,BURGLARY,41.729342438,-87.642212246,Auburn Gresham
2119,2019-08,BURGLARY,41.729342515,-87.673025862,Beverly
2120,2019-08,BATTERY,41.729379801,-87.662877604,Washington Heights
2121,2019-08,BATTERY,41.729385356,-87.548481469,South Chicago
2122,2019-08,BURGLARY,41.729400141999996,-87.673025272,Beverly
2123,2019-08,DECEPTIVE PRACTICE,41.729400141999996,-87.673025272,Beverly
2124,2019-08,CRIMINAL DAMAGE,41.729418219,-87.662877204,Washington Heights
2125,2019-08,BATTERY,41.729431605,-87.55123951,South Chicago
2126,2019-08,BURGLARY,41.729435969,-87.61715295,West Chesterfield
2127,2019-08,WEAPONS VIOLATION,41.729437445,-87.55492857,Calumet Heights
2128,2019-08,BATTERY,41.729470047,-87.55124270799999,South Chicago
2129,2019-08,ASSAULT,41.729470047,-87.55124270799999,South Chicago
2130,2019-08,OTHER OFFENSE,41.729473124,-87.662880297,Washington Heights
2131,2019-08,BURGLARY,41.729477319000004,-87.544278329,South Chicago
2132,2019-08,BATTERY,41.729486347,-87.660447596,Washington Heights
2133,2019-08,BATTERY,41.729545920999996,-87.629618615,Roseland
2134,2019-08,THEFT,41.729546301999996,-87.62968089,Roseland
2135,2019-08,CRIMINAL DAMAGE,41.729559728000005,-87.651943841,Washington Heights
2136,2019-08,ROBBERY,41.729609574,-87.63736623,Auburn Gresham
2137,2019-08,THEFT,41.729617751999996,-87.585381051,Chicago
2138,2019-08,BATTERY,41.729618087,-87.660449885,Washington Heights
2139,2019-08,THEFT,41.729618252,-87.55124457299999,South Chicago
2140,2019-08,CRIMINAL DAMAGE,41.729618252,-87.55124457299999,South Chicago
2141,2019-08,CRIMINAL DAMAGE,41.729630633,-87.63857862299999,Auburn Gresham
2142,2019-08,THEFT,41.729648829,-87.636145859,Auburn Gresham
2143,2019-08,ASSAULT,41.729648829,-87.636145859,Auburn Gresham
2144,2019-08,BURGLARY,41.729649924,-87.673033705,Beverly
2145,2019-08,BATTERY,41.729668303000004,-87.546917375,South Chicago
2146,2019-08,CRIMINAL DAMAGE,41.729670551,-87.650733712,Washington Heights
2147,2019-08,BATTERY,41.729685295,-87.649520934,Washington Heights
2148,2019-08,CRIM SEXUAL ASSAULT,41.729686206,-87.65802759399998,Washington Heights
2149,2019-08,ASSAULT,41.729686206,-87.65802759399998,Washington Heights
2150,2019-08,BATTERY,41.729688812,-87.66410166700001,Washington Heights
2151,2019-08,ASSAULT,41.729688812,-87.66410166700001,Washington Heights
2152,2019-08,BATTERY,41.729741110999996,-87.658030682,Washington Heights
2153,2019-08,ROBBERY,41.729763805,-87.55855150000002,Calumet Heights
2154,2019-08,BURGLARY,41.729787174,-87.673039626,Beverly
2155,2019-08,BURGLARY,41.729787174,-87.673039626,Beverly
2156,2019-08,CRIMINAL DAMAGE,41.729843669,-87.66289109799999,Washington Heights
2157,2019-08,WEAPONS VIOLATION,41.729881515,-87.566690409,Calumet Heights
2158,2019-08,ASSAULT,41.729938304,-87.561645073,Calumet Heights
2159,2019-08,ROBBERY,41.730041098,-87.650744443,Washington Heights
2160,2019-08,DECEPTIVE PRACTICE,41.730046419000004,-87.55367562100002,South Chicago
2161,2019-08,INTERFERENCE WITH PUBLIC OFFICER,41.730061164,-87.552210034,South Chicago
2162,2019-08,THEFT,41.730066685,-87.68162042200001,Beverly
2163,2019-08,THEFT,41.73008547,-87.55053917299999,South Chicago
2164,2019-08,NARCOTICS,41.730096894,-87.615321171,West Chesterfield
2165,2019-08,OFFENSE INVOLVING CHILDREN,41.730145605,-87.54528494799999,South Chicago
2166,2019-08,OFFENSE INVOLVING CHILDREN,41.730145605,-87.54528494799999,South Chicago
2167,2019-08,ASSAULT,41.730147093,-87.545101753,South Chicago
2168,2019-08,BATTERY,41.730200685,-87.608685353,South Side
2169,2019-08,THEFT,41.730206746,-87.60834091299999,South Side
2170,2019-08,ASSAULT,41.730344508,-87.662186153,Washington Heights
2171,2019-08,THEFT,41.730399685,-87.59982466299999,Burnside
2172,2019-08,BATTERY,41.730409312,-87.657323946,Washington Heights
2173,2019-08,BATTERY,41.730433934000004,-87.63981191100002,Auburn Gresham
2174,2019-08,ASSAULT,41.730441843,-87.654927641,Washington Heights
2175,2019-08,BURGLARY,41.730459681999996,-87.556345011,Calumet Heights
2176,2019-08,CRIMINAL DAMAGE,41.730475852,-87.65232616,Washington Heights
2177,2019-08,BATTERY,41.73048976,-87.651432105,Washington Heights
2178,2019-08,BATTERY,41.730542823,-87.641030704,Auburn Gresham
2179,2019-08,THEFT,41.730554256,-87.585066112,Calumet Heights
2180,2019-08,CRIM SEXUAL ASSAULT,41.730576047,-87.58799670299999,Calumet Heights
2181,2019-08,BATTERY,41.730576047,-87.58799670299999,Calumet Heights
2182,2019-08,CRIMINAL DAMAGE,41.730586331,-87.59982986700001,Burnside
